Date,BitcoinPrice,MarketCap,TradeVol,BlockSizeTot,BlockSizeAvg,BlockTransAvg,BlockConTime,Hashrate,Difficulty,MineRev,TransFee,CostTransVol,CostPerTrans,UniAddress,TransPerDay,TransTot,TransExPop,TransExLong,OutValue,TransValue
23/08/2017,4174.95,68981289804,257486335.9,129735.9696,0.986510667,1985.748428,12.55,7297172.197,9.23E+11,10230714.98,541.9706815,0.996804851,33.44718536,628516,315734,249156933,305147,227705,2363819.529,253757.8622
24/08/2017,4340.316717,71719067902,218844386.9,129830.787,0.938786228,2017.871287,12.65,4459277.508,8.92E+11,6929315.638,385.9992342,0.946375203,35.10713076,423332,203805,249360738,196200,149191,1648686.54,174190.8737
25/08/2017,4363.05445,72100292859,246665524.6,129924.5916,0.92875899,2061.079208,17.11666667,4459277.508,8.88E+11,7153227.771,425.8158792,0.962684412,35.38574,471224,208169,249568907,199952,155103,1419457.765,175375.8405
26/08/2017,4360.513317,72064023328,139377309.6,130029.4045,0.998218152,2157,20.51666667,4635882.557,8.88E+11,7319121.602,425.3131221,1.087389184,33.45809771,472784,226485,249795392,219933,174536,1402892.592,159815.193
27/08/2017,4354.308333,71969913143,112660557.9,130182.9788,0.990802013,1689.619355,11.08333333,6843445.68,8.88E+11,9642615.804,358.8427277,1.279526478,38.17994614,509082,261891,250057283,239910,192479,1285150.426,179468.1679
28/08/2017,4391.673517,72594582814,209634566.5,130309.5666,0.981300233,1734.658915,11,5695512.856,8.88E+11,8451775.683,378.1784668,0.9449676,39.06855626,504370,223771,250281054,215537,152466,1720458.18,210661.0287
29/08/2017,4607.98545,76178812261,317010671.9,130458.295,0.998177114,1886.684564,15.95,6578538.105,8.88E+11,10384095.21,461.7601417,0.935527482,38.09870984,593017,281116,250562170,265191,192323,1958313.301,248443.8123
30/08/2017,4594.98785,75973586549,202687613.6,130623.5015,0.983372113,1615.869048,11.35,7417412.092,8.88E+11,11046350.79,388.4975306,1.131159395,42.12172397,565808,271466,250833636,258886,181406,1638679.817,219995.3022
31/08/2017,4748.255,78517382093,220351499.9,130783.5091,0.981641534,1722.233129,14.15,7196655.78,8.88E+11,11260486.73,413.2148969,0.976070828,41.45217104,589297,280724,251114360,267739,187994,1789355.676,251079.6171
01/09/2017,4911.740017,81231461537,338585244.4,130952.6161,0.971879586,1630.287356,11.625,7682319.667,8.88E+11,12131997.84,382.7420064,1.023032472,44.28724844,591520,283670,251398030,270293,193054,1802440.926,250015.7207
02/09/2017,4580.38748,75760868526,440710136.1,131085.2923,0.809001018,1443.969512,11.025,7240807.042,8.88E+11,10374577.64,290.4992599,1.167471533,45.26982913,536081,236811,251634841,224454,169698,1580305.847,200475.9168
03/09/2017,4648.159983,76890792076,308302328,131203.2203,0.765766662,1268.11039,10.75,6799294.418,8.88E+11,9700709.885,239.1352699,1.263841338,51.50954206,437076,195289,251830130,186748,139007,1424953.241,171234.7274
04/09/2017,4344.098317,71870445889,513527217.6,131365.561,0.927660777,1538.742857,11.5,7726470.929,8.88E+11,10527922.27,325.4016802,0.767358893,40.53881446,561328,269280,252099410,255198,173405,2420753.396,327474.1065
05/09/2017,4488.72014,74274178849,467133132.5,131515.9834,0.763565624,1410.903553,8.825,8697798.703,8.88E+11,11928773.77,281.9048031,0.877628421,44.32075465,601576,277948,252377358,263568,173899,6493150.039,312706.9197
06/09/2017,4641.822017,76816932326,384503428.8,131662.4534,0.904135802,1705.092593,7.9,7430760.766,9.03E+11,10290919.41,272.599878,0.791752838,38.61000887,587813,276225,252653583,264180,176488,2520446.769,290191.5556
07/09/2017,4654.6585,77039601933,222544560.6,131805.0207,0.810041318,1456.670455,11.8,8072925.277,9.23E+11,11050159.28,257.3357948,0.906757529,44.61473841,526959,256374,252909957,244953,176631,2233112.275,271002.5245
08/09/2017,4310.750183,71356979357,503768705.8,131964.8285,0.913187714,1597.074286,8.333333333,8027056.383,9.23E+11,10028960.3,217.7657246,1.012291211,37.09819264,606485,279488,253189445,265933,189605,2168325.695,237606.1058
09/09/2017,4375.55952,72439028688,117381164.7,132088.4919,0.731735858,1289.289941,7.216666667,7751843.021,9.23E+11,9554034.212,144.8504163,1.269136382,45.33099777,452503,217890,253407335,208197,148937,1849746.798,177865.0781
10/09/2017,4329.955,71691497931,331793077.9,132196.7119,0.784202855,1400.289855,12.95,6329907.319,9.23E+11,7845878.46,143.23842,0.924000282,41.86187274,412029,193240,253600575,184514,136003,1623220.049,202190.2435
11/09/2017,4248.090017,70345290811,250115590.4,132341.0192,0.829352259,1456.850575,7.733333333,7981187.489,9.23E+11,9592187.258,159.7338304,1.168364597,39.1261242,537474,253492,253854067,243006,167093,2692005.498,199829.2174
12/09/2017,4219.036617,69874102307,311636501.3,132474.7321,0.711239202,1362.925532,8.925,8623352,9.23E+11,10193192.47,148.9079562,1.16312181,41.14656429,549109,256230,254110297,245104,172192,2430941.861,214844.9057
13/09/2017,3961.271267,65614497261,541722553.5,132610.3504,0.713780389,1385.894737,6.433333333,8715089.787,9.23E+11,9617966.635,133.7314867,0.990680301,37.74026262,543777,263320,254373617,251282,175899,2831212.884,253233.2059
14/09/2017,3319.63,54993571515,736178849.4,132749.9594,0.80235058,1540.62069,11.85,7981187.489,9.23E+11,7489085.28,153.7350359,0.86888205,28.83797651,552954,268068,254641685,256389,177594,3200145.084,268015.0933
15/09/2017,3774.265283,62533631277,1267434716,132901.9113,0.844177233,1622.661111,11.925,8256400.851,9.23E+11,8227898.318,12.81949192,0.568098221,29.24031187,637364,292079,254933764,277657,210298,3534612.485,398314.8352
16/09/2017,3763.62604,62365306432,474370445.7,133020.3917,0.701067231,1350.633136,11.925,7751843.021,9.23E+11,8161423.068,119.9178055,1.115333404,36.80932363,486762,228257,255162021,220476,157083,2240646.894,200156.9932
17/09/2017,3746.060783,62082482021,249840870.7,133122.7293,0.581463915,1123.198864,6.983333333,8072925.277,9.23E+11,8368699.79,99.41066001,1.505971088,43.57345901,433778,197683,255359704,190596,137253,1738874.879,152686.242
18/09/2017,4093.316667,67843960761,425335356.1,133238.5524,0.911992409,1718.141732,12.23333333,6965995.452,1.05E+12,6960684.992,168.3081004,0.857054787,32.9374281,481944,218204,255577908,210114,145484,2333957.294,204865.328
19/09/2017,3943.413333,65367103852,349157038.3,133387.8081,0.956767609,1813.570513,19.575,8556655.83,1.10E+12,8091884.16,173.7034153,0.976086555,29.60105036,578178,282917,255860825,270846,203915,1923284.605,217573.2679
20/09/2017,3977.561667,65938973200,229919029.8,133498.7528,0.948245385,2014.726496,12.53333333,6417491.873,1.10E+12,6147321.556,146.4070095,0.869020714,27.14850416,480582,235723,256096548,225391,170564,1939586.864,185140.237
21/09/2017,3658.898183,60664303199,385065464.6,133633.8143,0.767394574,1450.323864,7.216666667,9653662.988,1.10E+12,8287404.385,136.3488442,1.240744728,33.48963022,533108,255257,256351805,244380,173755,1932727.589,188302.1375
22/09/2017,3637.50255,60315885096,317303697.7,133745.2933,0.802007748,1637.517986,14.425,7624199.746,1.10E+12,6520223.321,117.1641681,0.932507836,29.63928406,515183,227615,256579420,217768,158354,1875335.23,198889.9284
23/09/2017,3776.3869,62626656253,179361986,133849.953,0.630479657,1228.078313,7.933333333,9105159.409,1.10E+12,7983281.907,99.69585805,1.647614899,40.28476732,427804,203861,256783281,196334,150384,1314508.08,131990.5434
24/09/2017,3703.04065,61417012141,138592392.4,133945.1863,0.656781524,1277.772414,7.883333333,7953301.894,1.10E+12,6815446.316,83.67519444,1.952551099,37.89792486,383448,185277,256968558,178847,136994,1119276.97,97112.70531
25/09/2017,3942.555,65395652604,284073950.9,134059.738,0.916413568,1812.824,11.16666667,6856294.736,1.10E+12,6522957.248,147.3704968,0.664977244,29.74920224,505248,226603,257195161,217489,157854,1995684.921,257132.182
26/09/2017,3910.307383,64867502636,175299977.8,134192.5259,0.962231109,1910.492754,12.28333333,7569349.388,1.10E+12,7065925.442,150.0856113,0.947052945,27.8104181,544621,263648,257458809,252939,188610,2093406.991,197991.6352
27/09/2017,4202.554983,69723276430,357673848.7,134317.3266,0.848984286,1754.836735,14.575,8063002.609,1.10E+12,8033183.851,143.4986526,1.153254129,32.2733117,548154,257961,257716770,245436,177916,2168984.579,171774.6854
28/09/2017,4201.98905,69723184108,275531143.2,134466.7043,0.843941966,1559.186441,11.325,9708513.346,1.10E+12,9528010.171,134.4516022,1.172214135,35.73450203,561792,275976,257992746,263177,188213,2302851.101,200215.262
29/09/2017,4193.574667,69592424013,289284083.4,134607.4499,0.832814012,1505.550296,11.08333333,9269710.483,1.10E+12,9047637.343,115.3321625,1.280729109,36.71849534,569237,254438,258247184,243539,178820,1960682.747,173950.3027
30/09/2017,4335.368317,71952969918,222088521.7,134715.9473,0.786213399,1541.144928,10.11666667,7569349.388,1.10E+12,7690943.394,101.4414579,1.193926776,37.23138467,467807,212678,258459862,204213,157673,1660940.92,152977.6779
01/10/2017,4360.722967,72380860563,171779832.3,134834.6175,0.912847292,1566.561538,15.85,7130546.525,1.10E+12,7369621.814,119.0534979,1.52173232,37.34457211,416589,203653,258663515,196391,155978,1439109.255,114609.7428
02/10/2017,4386.88375,72823312135,250398347.6,134984.8428,1.001502393,1966.68,11.65,8380132.04,1.12E+12,8729898.663,180.47324,1.063261214,30.56630855,606137,295002,258958517,283862,206643,2028711.649,193317.805
03/10/2017,4293.3066,71279730159,256471830.9,135145.1256,0.875862235,1541.704918,13.325,10223761.09,1.12E+12,10134350.23,152.5344188,1.515146745,37.13090282,591541,282132,259240649,270946,194978,1622695.283,161042.7787
04/10/2017,4225.175,70155650735,204003764.2,135257.3472,0.837474366,1737.507463,15.375,7486251.289,1.12E+12,7436308,136.732834,1.293610116,32.87815054,496067,232826,259473475,224107,163996,1468790.74,140052.4633
05/10/2017,4338.852,72049945835,87904264.42,135384.6014,1.018034224,2185.944,14.51666667,6983443.366,1.12E+12,7204663.746,160.3442403,0.917859138,27.35721017,552622,273243,259746718,263375,195274,1666611.727,187702.4665
06/10/2017,4345.603333,72170693759,205812106.4,135530.9507,0.920435792,1784.27044,9.216666667,8882939.962,1.12E+12,8954115.668,149.0212022,1.299924206,32.72649413,609682,283699,260030417,273619,204853,1383027.026,164357.3673
